1	гаяметрия
2	жимантика
3	гадание
3	траектория
4	математика
5	мистика
6	арифметика
7	алхимия
8	поэзия
9	чародейство
10	литература
11	алгебра
12	фисика
13	теопейя
14	магия
15	теомантия
16	некромантия
17	колдовство
18	сататика
19	гигиена
20	тавматургия
20	халдейство
21	сонитария, санитария
22	волшебство
22	чаромантия
23	кабала
24	терапия
25	турамания
26	раургия
40	теургия
40	триургия
51	демиургия
76	сварургия
