1	карнеол
1	карниолит
1	праволитос
2	сердолик
2	лелолитос
3	оникс
3	троянолитос
4	аквамарин
4	яволитос
5	бирюза
6	хрусталь
7	гранат
8	лазурит
9	чароит
10	халцедон
11	кровавик
11	гематит
12	янтарь
13	рубин
14	нефрит
15	хризолит
16	опал
17	алмаз
18	топаз
19	аметист
20	александрит
21	яшма
22	сапфир
23	изумруд
24	агат
25	сардоникс
25	яхонт
