1	пардус
1	рысь
2	кот
3	дракон
3	ящерица
4	коза
5	змея
6	слон
7	обезьяна
8	дельфин
9	собака
10	медведь
11	молюск
12	ласка
13	верблюд
14	лягушка
15	свинья
16	осел
17	лошадь
18	лось
19	петух
19	цикада
20	овен
21	рак
22	вол
23	олень
24	рыба
84	панда
