1
2
3	кабинетъ лечебня
4
5	отдыхальня
6
7	кабинетъ
8	потомки
9	потомки
10
11	спальня
12
13	отдыхальня, проветривальня
14	кабинетъ
15	отхожая
16
17	тꝑпезная
18	гостинная
19	пічь готовальня обогревальня
20	училище
21	горница
22
23	спальня
24	ванная
25
