1	шагъ
2	сажень
3	перст
4	пядь
5	плечо
6	казъ
7	сажень казая
8	ладонь
9	палец
10	локоть лучевой внутреній
11	футъ
12	аршинъ
13	дыхъ
14	махъ
15	ставъ
16	кругъ
17	обѣдъ
18	дыханъ
19	стулъ
20	мигъ
21	тук
22	минута
23	кабъ
24	зевокъ
25	сутки
