1	пшеница
2	пшеница
3	рожь
4	греча
5	рожь
6	рис
7	пшеница
8	рожь
9	пшеница
10	рожь
11	овёс
12	пшеница
13	рис
13	пырей
14	овёс
15	сорго
16	рис
17	греча
18	рис
19	овёс
20	ячмень
21	овёс
22	просо
23	рис
24	овёс
25	амарант
