1	клубника
2	земляника
3	голубика
4	брусника
5	крыжовник
6	боярышник
7	малина
8	ежевика
9	смородина чёрная
10	смородина белая
11	шиповник
12	морошка
13	жимолость
14	черника
15	брусника
16	клюква
17	брусника
18	облепиха
19	черника
20	брусника
21	черника
22	брусника
23	калина
24	черника
25	арбуз
