1	помидар
2	горох
3	соя
4
5	редька
6	баклажан
7	фасоль
8	огурец
9	чеснок
10	кабачёк
11	патиссон
12	чечевица
13	перец красный
14
15	свёкла
16	морковь
17	хрен
18	калега
19	репа
20	брюква
21	лук
22	турнепс
23	редис
24	капуста
25	капуста брюс
25	подсолнечник
25	посолнечник
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40	дыйня, дыня
