1	петрушка
2	мелисса
3	гвоздика
4	анис
5	тмин
6	лавр
7	можжевельник
8	душица
9	лаванда
10	имбирь
11	корица
12	фимиан
13	перец красный
14	тархун
15	ваниль
16	мята
17	горчица
18	зверобой
19	укроп
20	шалфей
21	аир
22	базилик
23	майоран
24	полынь
25	крапива
