1	праводарево
1	листевенница
1	жимолость
2	лелодарево
2	лещина
3	троянодарево
3	клён
4	яводарево
4	айва
4	бук
5	кедр
6	слива
7	дуб
7	бархат
8	орех грецкий
9	осина
9	тополь
10	береза
11	черешня
11	калина
12	каштан
12	маакия
13	персик
13	боярышник
14	черёмуха
15	виноград
15	актинидия
16	хурма
16	липа
17	груша
18	алыча
18	тёрн
19	мандарин
20	фейхоа
20	облепиха
21	рябина
22	яблоня
23	вишня
24	абрикос
24	бук
25	ракита
51	кедр
84	паньяк, баньян
