1	все
2	жилейка, жалейка
3	лира, мандалина
4	физгармония
5	миола, физгармония, фиеста
6	хитара, гитара
7	хитара, гитара
8	пианино, пикулина
9	чилеста
10
11	пианино
12	фиола, виола
13	цимбалы
14
15
16	ситара, лютня
17
18
19
20
21
22
23
24
