1	ж
2	ж
3	м
4	ж
5	м
6	ж
7	м
8	ж
9	м
10	ж
11	ж
12	ж
13	м
14	ж
15	м
16	ж
17	м
18	ж
19	м
20	м
21	м
22	м
23	м
24	ж
