1	свеща
2	сибарь
3	науз
4	треба
5	чародейство
6	капь
7	кобь
8	ведь
9	кудесь
10	охрань
11	моля
12	обавь
13	славление
14	присяга с клятвой
15	игрища
16	миропомазание
17	потвор
18	исповедь
19	родины, крестины, наречение
20	праздненство
21	причащение
22	волшба
23	свашение
24	испытание и представление
